Committee,Size,Method,MRA,MRSPB_median,MRSPB_mean
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,SR,0.8852917665867306,-0.010071942446043161,-0.0076738609112709825
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,AR,0.8728017585931255,-0.013189448441247004,-0.012390087929656275
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,SR,0.8816946442845723,-0.011031175059952048,-0.01063149480415669
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,AR,0.8786970423661071,-0.013189448441247004,-0.013189448441247004
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,SR,0.8798960831334932,-0.004316546762589926,-0.008313349320543569
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,AR,0.8554156674660272,-0.0093525179856115,-0.00975219824140687
claude_4_5_haiku+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,SR,0.8692046362909672,0.0016786570743405338,0.0008792965627498067
claude_4_5_haiku+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,AR,0.8625099920063949,-0.00383693045563549,-0.003836930455635492
claude_4_5_haiku+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,SR,0.8682054356514788,-0.00767386091127098,-0.00767386091127098
claude_4_5_haiku+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,AR,0.8650079936051159,-0.0047961630695443624,-0.0023980815347721812
claude_4_5_haiku+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,SR,0.8580135891286971,-0.004076738609112715,-0.004876099120703446
claude_4_5_haiku+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,AR,0.8472222222222222,-0.001918465227817745,-0.0023181454836131016
claude_4_5_haiku+qwen3_235b_instruct+qwen3_30b_instruct,3,SR,0.8882893685051958,0.011647824597464884,0.00805070229530661
claude_4_5_haiku+qwen3_235b_instruct+qwen3_30b_instruct,3,AR,0.8908872901678657,0.00805070229530662,0.003254539225762252
claude_4_5_haiku+qwen3_235b_instruct+qwen3_4b_instruct,3,SR,0.8833932853717026,0.0077081192189105766,0.006509078451524486
claude_4_5_haiku+qwen3_235b_instruct+qwen3_4b_instruct,3,AR,0.8670063948840927,0.006337786913326482,0.002740664611168208
claude_4_5_haiku+qwen3_30b_instruct+qwen3_4b_instruct,3,SR,0.8786970423661071,0.011476533059266866,0.008279091012903958
claude_4_5_haiku+qwen3_30b_instruct+qwen3_4b_instruct,3,AR,0.8708033573141487,0.00599520383693046,0.00599520383693046
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_27b_it,3,SR,0.8954836131095124,0.03168893456663241,0.018899166381180766
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_27b_it,3,AR,0.8965827338129496,0.032716683795820475,0.018328194587187388
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_4b_it,3,SR,0.896982414068745,0.04042480301473107,0.03402991892200525
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_4b_it,3,AR,0.896982414068745,0.043336759164097294,0.035343154048190016
claude_4_5_sonnet+gemma_3_12b_it+gpt_120b_oss,3,SR,0.9204636290967226,0.0026378896882494063,-0.00015987210231814078
claude_4_5_sonnet+gemma_3_12b_it+gpt_120b_oss,3,AR,0.9033772981614708,0.004796163069544366,0.003996802557953638
claude_4_5_sonnet+gemma_3_12b_it+gpt_5,3,SR,0.9237609912070344,-0.011270983213429262,-0.009672262190247806
claude_4_5_sonnet+gemma_3_12b_it+gpt_5,3,AR,0.29716227018385294,-0.003117505995203837,-0.003117505995203837
claude_4_5_sonnet+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct,3,SR,0.8905875299760192,-0.0009592326139088725,0.006634692246203037
claude_4_5_sonnet+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct,3,AR,0.8782973621103117,0.004076738609112708,0.008872901678657077
claude_4_5_sonnet+gemma_3_12b_it+llama_4_scout_17b_16e_instruct,3,SR,0.8776978417266187,0.009592326139088746,0.009592326139088744
claude_4_5_sonnet+gemma_3_12b_it+llama_4_scout_17b_16e_instruct,3,AR,0.8620103916866507,0.014628297362110312,0.014228617106314949
claude_4_5_sonnet+gemma_3_12b_it+qwen3_235b_instruct,3,SR,0.89568345323741,0.010791366906474822,0.010391686650679457
claude_4_5_sonnet+gemma_3_12b_it+qwen3_235b_instruct,3,AR,0.8902877697841727,0.008992805755395683,0.011790567545963226
claude_4_5_sonnet+gemma_3_12b_it+qwen3_30b_instruct,3,SR,0.8887889688249401,0.025779376498800972,0.018984812150279785
claude_4_5_sonnet+gemma_3_12b_it+qwen3_30b_instruct,3,AR,0.8957833733013589,0.029976019184652286,0.021982414068745015
claude_4_5_sonnet+gemma_3_12b_it+qwen3_4b_instruct,3,SR,0.8861910471622702,0.02727817745803357,0.016886490807354115
claude_4_5_sonnet+gemma_3_12b_it+qwen3_4b_instruct,3,AR,0.8705035971223022,0.027877697841726633,0.022282174260591536
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it,3,SR,0.8994804156674661,0.03391572456320657,0.03311636405161584
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it,3,AR,0.896382893685052,0.03408701610140459,0.03328765558981386
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss,3,SR,0.9254596322941646,0.0009592326139088725,0.005355715427657871
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss,3,AR,0.9047761790567546,0.0023980815347721847,0.016386890487609912
claude_4_5_sonnet+gemma_3_27b_it+gpt_5,3,SR,0.929056754596323,-0.008393285371702634,-0.0035971223021582705
claude_4_5_sonnet+gemma_3_27b_it+gpt_5,3,AR,0.29676258992805754,-0.003117505995203837,0.01766586730615508
claude_4_5_sonnet+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct,3,SR,0.8933852917665868,-0.001918465227817745,0.0076738609112709825
claude_4_5_sonnet+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct,3,AR,0.8803956834532374,0.0026378896882494063,0.011430855315747406
claude_4_5_sonnet+gemma_3_27b_it+llama_4_scout_17b_16e_instruct,3,SR,0.878197442046363,0.011750599520383709,0.013349320543565161
claude_4_5_sonnet+gemma_3_27b_it+llama_4_scout_17b_16e_instruct,3,AR,0.8621103117505995,0.017745803357314155,0.016946442845723424
claude_4_5_sonnet+gemma_3_27b_it+qwen3_235b_instruct,3,SR,0.8981814548361311,0.012290167865707434,0.014688249400479617
claude_4_5_sonnet+gemma_3_27b_it+qwen3_235b_instruct,3,AR,0.8908872901678657,0.008393285371702634,0.01598721023181454
claude_4_5_sonnet+gemma_3_27b_it+qwen3_30b_instruct,3,SR,0.890087929656275,0.02817745803357314,0.02298161470823341
claude_4_5_sonnet+gemma_3_27b_it+qwen3_30b_instruct,3,AR,0.8976818545163869,0.02877697841726619,0.0231814548361311
claude_4_5_sonnet+gemma_3_27b_it+qwen3_4b_instruct,3,SR,0.8880895283772982,0.02697841726618705,0.019784172661870502
claude_4_5_sonnet+gemma_3_27b_it+qwen3_4b_instruct,3,AR,0.8714028776978417,0.027577937649880098,0.02278177458033573
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss,3,SR,0.9294564348521183,0.0009592326139088725,0.007753796962430055
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss,3,AR,0.9065747402078337,0.0035971223021582753,0.020783373301358914
claude_4_5_sonnet+gemma_3_4b_it+gpt_5,3,SR,0.9322541966426858,-0.007434052757793762,-0.002637889688249396
claude_4_5_sonnet+gemma_3_4b_it+gpt_5,3,AR,0.29716227018385294,-0.003357314148681055,0.02182254196642686
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,3,SR,0.8947841726618705,0.001918465227817745,0.018305355715427653
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,3,AR,0.8801958433253397,0.005995203836930467,0.02318145483613111
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,3,SR,0.8803956834532374,0.013908872901678651,0.02230215827338129
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,3,AR,0.8615107913669064,0.0196642685851319,0.027657873701039167
claude_4_5_sonnet+gemma_3_4b_it+qwen3_235b_instruct,3,SR,0.9010791366906474,0.011990407673860906,0.018385291766586723
claude_4_5_sonnet+gemma_3_4b_it+qwen3_235b_instruct,3,AR,0.8916866506794564,0.007494004796163065,0.019884092725819338
claude_4_5_sonnet+gemma_3_4b_it+qwen3_30b_instruct,3,SR,0.8909872102318146,0.027877697841726626,0.03387290167865708
claude_4_5_sonnet+gemma_3_4b_it+qwen3_30b_instruct,3,AR,0.8971822541966427,0.02877697841726619,0.035971223021582725
claude_4_5_sonnet+gemma_3_4b_it+qwen3_4b_instruct,3,SR,0.8879896083133493,0.027877697841726626,0.02867705835331735
claude_4_5_sonnet+gemma_3_4b_it+qwen3_4b_instruct,3,AR,0.8715027977617905,0.026079136690647493,0.0324740207833733
claude_4_5_sonnet+gpt_120b_oss+gpt_5,3,SR,0.9205635491606715,-0.005695443645083932,-0.005295763389288569
claude_4_5_sonnet+gpt_120b_oss+gpt_5,3,AR,0.29546362909672264,-0.010191846522781774,-0.010191846522781774
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,3,SR,0.9131694644284573,-0.01578737010391687,-0.013788968824940052
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,3,AR,0.8813948840927258,-0.020383693045563547,-0.019184652278177453
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct,3,SR,0.8951838529176659,-0.0063948840927258235,-0.008792965627498005
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct,3,AR,0.8659072741806555,-0.01838529176658673,-0.017985611510791366
claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct,3,SR,0.9119704236610712,-0.015347721822541967,-0.012549960031974422
claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct,3,AR,0.884392486011191,-0.020623501199040765,-0.022222222222222216
claude_4_5_sonnet+gpt_120b_oss+qwen3_30b_instruct,3,SR,0.9109712230215827,-0.005515587529976024,-0.007513988808952844
claude_4_5_sonnet+gpt_120b_oss+qwen3_30b_instruct,3,AR,0.8997801758593126,-0.0184652278177458,-0.01926458832933653
claude_4_5_sonnet+gpt_120b_oss+qwen3_4b_instruct,3,SR,0.9049760191846523,-0.001918465227817745,-0.004716227018385292
claude_4_5_sonnet+gpt_120b_oss+qwen3_4b_instruct,3,AR,0.8685051958433253,-0.019184652278177457,-0.017985611510791366
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct,3,SR,0.9181654676258992,-0.014788169464428451,-0.017186250999200636
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct,3,AR,0.29246602717825737,-0.024980015987210235,-0.024980015987210235
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct,3,SR,0.89828137490008,-0.01278976818545164,-0.013189448441247004
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct,3,AR,0.2904676258992806,-0.025379696243005595,-0.025379696243005595
claude_4_5_sonnet+gpt_5+qwen3_235b_instruct,3,SR,0.9153677058353318,-0.0158273381294964,-0.018625099920063944
claude_4_5_sonnet+gpt_5+qwen3_235b_instruct,3,AR,0.29206634692246203,-0.026139088729016786,-0.026139088729016786
claude_4_5_sonnet+gpt_5+qwen3_30b_instruct,3,SR,0.9138689048760992,-0.012709832134292567,-0.013509192645883294
claude_4_5_sonnet+gpt_5+qwen3_30b_instruct,3,AR,0.2959632294164668,-0.027098321342925658,-0.027098321342925658
claude_4_5_sonnet+gpt_5+qwen3_4b_instruct,3,SR,0.908273381294964,-0.01151079136690647,-0.011111111111111106
claude_4_5_sonnet+gpt_5+qwen3_4b_instruct,3,AR,0.29106714628297364,-0.02685851318944844,-0.02166266986410871
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,3,SR,0.8707034372501998,-0.012739808153477222,-0.012340127897681859
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,3,AR,0.8528177458033573,-0.010341726618705034,-0.009942046362909672
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,SR,0.8886890487609912,-0.01870503597122302,-0.015907274180655472
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,AR,0.8730015987210232,-0.0211031175059952,-0.019104716227018384
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,SR,0.8831934452438049,-0.022062350119904074,-0.018065547561950435
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,AR,0.8790967226219025,-0.01990407673860911,-0.020303756994404478
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,SR,0.8846922462030375,-0.023261390887290172,-0.018065547561950442
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,AR,0.8552158273381295,-0.01750599520383693,-0.017505995203836926
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,SR,0.8753996802557954,-0.007913669064748212,-0.00791366906474821
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,AR,0.8615107913669064,-0.012949640287769786,-0.01254996003197442
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,SR,0.8727018385291767,-0.007194244604316544,-0.013189448441247002
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,AR,0.8648081534772182,-0.005515587529976024,-0.013109512390087931
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,SR,0.8642086330935251,-0.009832134292565943,-0.013429256594724217
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,AR,0.8458233413269385,-0.009352517985611514,-0.012150279776179064
claude_4_5_sonnet+qwen3_235b_instruct+qwen3_30b_instruct,3,SR,0.8893884892086331,-0.002911956149366221,0.001084846408587412
claude_4_5_sonnet+qwen3_235b_instruct+qwen3_30b_instruct,3,AR,0.8902877697841727,-0.013189448441247004,-0.005995203836930456
claude_4_5_sonnet+qwen3_235b_instruct+qwen3_4b_instruct,3,SR,0.886990407673861,-0.0034258307639602747,-0.00342583076396027
claude_4_5_sonnet+qwen3_235b_instruct+qwen3_4b_instruct,3,AR,0.8658073541167066,-0.008221993833504623,-0.005424232042937076
claude_4_5_sonnet+qwen3_30b_instruct+qwen3_4b_instruct,3,SR,0.8827937649880095,0.0065090784515245,0.00011419435879867629
claude_4_5_sonnet+qwen3_30b_instruct+qwen3_4b_instruct,3,AR,0.870603517186251,0.003083247687564239,-0.004510677172547668
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it,3,SR,0.8991806554756195,0.039435118571809216,0.049427124966693305
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it,3,AR,0.8999800159872102,0.04209965361044496,0.0504929389821476
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss,3,SR,0.9054756195043965,0.024323398424117848,0.0171291538198013
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss,3,AR,0.90517585931255,0.027064063035286065,0.02146853945415098
gemma_3_12b_it+gemma_3_27b_it+gpt_5,3,SR,0.9053756994404476,0.02415210688591983,0.0017700125613794627
gemma_3_12b_it+gemma_3_27b_it+gpt_5,3,AR,0.8975819344524381,0.027406646111682087,0.0038255110197556335
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct,3,SR,0.8960831334932055,0.03220280918122645,0.019413040995774806
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct,3,AR,0.9014788169464428,0.03305926687221651,0.021468539454150972
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct,3,SR,0.8897881694644284,0.03288797533401849,0.028091812264474127
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct,3,AR,0.8978816946442846,0.03305926687221651,0.029462144570058236
gemma_3_12b_it+gemma_3_27b_it+qwen3_235b_instruct,3,SR,0.8967825739408474,0.03717026378896883,0.023980815347721826
gemma_3_12b_it+gemma_3_27b_it+qwen3_235b_instruct,3,AR,0.9019784172661871,0.03597122302158272,0.023581135091926445
gemma_3_12b_it+gemma_3_27b_it+qwen3_30b_instruct,3,SR,0.8935851318944844,0.03717026378896883,0.03237410071942446
gemma_3_12b_it+gemma_3_27b_it+qwen3_30b_instruct,3,AR,0.9008792965627498,0.034772182254196635,0.03437250199840127
gemma_3_12b_it+gemma_3_27b_it+qwen3_4b_instruct,3,SR,0.8921862509992007,0.03577138289368505,0.0329736211031175
gemma_3_12b_it+gemma_3_27b_it+qwen3_4b_instruct,3,AR,0.8996802557953637,0.03437250199840128,0.03317346123101519
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss,3,SR,0.9059752198241406,0.032031517643028445,0.03283087815461917
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss,3,AR,0.9041766586730615,0.03614251455978075,0.03574283430398539
gemma_3_12b_it+gemma_3_4b_it+gpt_5,3,SR,0.9054756195043965,0.03168893456663241,0.016501084846408588
gemma_3_12b_it+gemma_3_4b_it+gpt_5,3,AR,0.8979816147082335,0.037341555327166834,0.019755624072170828
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,3,SR,0.8991806554756195,0.04042480301473106,0.036428000456777423
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,3,AR,0.9010791366906474,0.04145255224391915,0.036256708918579426
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,3,SR,0.8902877697841727,0.04128126070572112,0.0436793422404933
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,3,AR,0.8980815347721822,0.04299417608770126,0.04539225762247345
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct,3,SR,0.8989808153477218,0.04356514788169466,0.037969624300559564
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct,3,AR,0.9005795363709033,0.04516386890487609,0.039168665067945634
gemma_3_12b_it+gemma_3_4b_it+qwen3_30b_instruct,3,SR,0.896382893685052,0.044764188649080744,0.04796163069544365
gemma_3_12b_it+gemma_3_4b_it+qwen3_30b_instruct,3,AR,0.9007793764988009,0.04616306954436451,0.05055955235811351
gemma_3_12b_it+gemma_3_4b_it+qwen3_4b_instruct,3,SR,0.8919864108713029,0.043565147881694646,0.049160671462829736
gemma_3_12b_it+gemma_3_4b_it+qwen3_4b_instruct,3,AR,0.8993804956035172,0.04676258992805754,0.05075939248601117
gemma_3_12b_it+gpt_120b_oss+gpt_5,3,SR,0.9232613908872902,0.0061664953751284675,0.0021696928171748304
gemma_3_12b_it+gpt_120b_oss+gpt_5,3,AR,0.9060751398880895,0.004624871531346355,0.0030261505081648995
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,3,SR,0.9054756195043965,0.006714628297362107,0.007913669064748203
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,3,AR,0.9094724220623501,0.009352517985611514,0.010951239008792963
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,3,SR,0.9039768185451639,0.0047961630695443624,0.009992006394884087
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,3,AR,0.9072741806554756,0.007913669064748205,0.014308553157474022
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct,3,SR,0.9155675459632294,0.006594724220623502,0.006195043964828141
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct,3,AR,0.9172661870503597,0.008393285371702641,0.008393285371702646
gemma_3_12b_it+gpt_120b_oss+qwen3_30b_instruct,3,SR,0.9058752997601919,0.01408872901678658,0.012490007993605121
gemma_3_12b_it+gpt_120b_oss+qwen3_30b_instruct,3,AR,0.9087729816147082,0.0182853717026379,0.0182853717026379
gemma_3_12b_it+gpt_120b_oss+qwen3_4b_instruct,3,SR,0.9046762589928058,0.017985611510791373,0.016786570743405286
gemma_3_12b_it+gpt_120b_oss+qwen3_4b_instruct,3,AR,0.9111710631494804,0.01618705035971224,0.01978417266187051
gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct,3,SR,0.9079736211031175,-0.004316546762589926,-0.00591526778577138
gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct,3,AR,0.8827937649880095,-0.0007194244604316613,-0.003916866506794565
gemma_3_12b_it+gpt_5+llama_4_scout_17b_16e_instruct,3,SR,0.9061750599520384,0.006714628297362107,-7.993605115907271e-05
gemma_3_12b_it+gpt_5+llama_4_scout_17b_16e_instruct,3,AR,0.8689048760991207,0.006714628297362107,-0.0016786570743405292
gemma_3_12b_it+gpt_5+qwen3_235b_instruct,3,SR,0.9174660271782574,-0.0011990407673860906,-0.009192645883293368
gemma_3_12b_it+gpt_5+qwen3_235b_instruct,3,AR,0.8955835331734612,-0.0005995203836930418,-0.005795363709032775
gemma_3_12b_it+gpt_5+qwen3_30b_instruct,3,SR,0.9066746602717826,0.012290167865707427,-0.0036970423661071192
gemma_3_12b_it+gpt_5+qwen3_30b_instruct,3,AR,0.8979816147082335,0.020383693045563547,0.0027977617905675448
gemma_3_12b_it+gpt_5+qwen3_4b_instruct,3,SR,0.9054756195043965,0.018585131894484422,0.0013988808952837782
gemma_3_12b_it+gpt_5+qwen3_4b_instruct,3,AR,0.8767985611510791,0.018585131894484422,0.0025979216626698712
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,3,SR,0.8827937649880095,0.01678657074340527,0.01598721023181454
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,3,AR,0.8896882494004796,0.017643028434395344,0.016044307411213894
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,SR,0.8949840127897681,0.002697841726618709,0.013489208633093532
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,AR,0.9005795363709033,0.0017985611510791394,0.011390887290167864
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,SR,0.8929856115107914,0.02368105515587529,0.020083932853717016
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,AR,0.9017785771382894,0.027577937649880105,0.0231814548361311
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,SR,0.8894884092725819,0.02517985611510791,0.018385291766586723
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,AR,0.8975819344524381,0.028177458033573133,0.024580335731414858
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,SR,0.887589928057554,0.017985611510791366,0.017585931254996003
