committee,n_members,MRA
claude_4_5_haiku+claude_4_5_sonnet+gemma_3_4b_it+qwen3_30b_instruct,4,0.7953580070583715
claude_4_5_haiku+claude_4_5_sonnet+gemma_3_4b_it+qwen3_4b_instruct,4,0.7915363605127219
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+gpt_5,4,0.720017573131599
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,0.7555421973548578
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,0.757995811275923
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct,4,0.7437500363983671
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+qwen3_30b_instruct,4,0.765591968481926
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+qwen3_4b_instruct,4,0.7690307042064864
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct,4,0.7478837989412443
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct,4,0.7501667045209683
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+qwen3_235b_instruct,4,0.7361451435842783
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+qwen3_30b_instruct,4,0.7580951788178976
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+qwen3_4b_instruct,4,0.7614396427718666
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,0.7742000002911869
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,0.7622149279894708
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,0.7822427654605704
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,0.7853197014169156
claude_4_5_haiku+claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,0.7638328354036724
claude_4_5_haiku+claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,0.7824910023236717
claude_4_5_haiku+claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,0.7836111620688249
claude_4_5_haiku+claude_4_5_sonnet+qwen3_235b_instruct+qwen3_30b_instruct,4,0.7713201614922748
claude_4_5_haiku+claude_4_5_sonnet+qwen3_235b_instruct+qwen3_4b_instruct,4,0.7746577097565095
claude_4_5_haiku+claude_4_5_sonnet+qwen3_30b_instruct+qwen3_4b_instruct,4,0.7903690648822732
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it,4,0.8082142742747989
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss,4,0.803605695034098
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_5,4,0.799732362807275
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct,4,0.8109457897280896
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct,4,0.8034022281624358
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+qwen3_235b_instruct,4,0.8064256585192562
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+qwen3_30b_instruct,4,0.8063852563318599
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+qwen3_4b_instruct,4,0.7991720099469457
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss,4,0.8100634933114361
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_5,4,0.8052492632970514
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,4,0.817531710257351
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,4,0.8117228948640448
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct,4,0.8132590879442785
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+qwen3_30b_instruct,4,0.8135903130841938
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+qwen3_4b_instruct,4,0.8046153857353344
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+gpt_5,4,0.769708259808632
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,0.7990724604131361
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,0.7989690890507888
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct,4,0.7884250280995393
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+qwen3_30b_instruct,4,0.8061783316153304
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+qwen3_4b_instruct,4,0.8048183066314913
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct,4,0.7947401447781447
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_scout_17b_16e_instruct,4,0.7946888230806413
claude_4_5_haiku+gemma_3_12b_it+gpt_5+qwen3_235b_instruct,4,0.784201907565619
claude_4_5_haiku+gemma_3_12b_it+gpt_5+qwen3_30b_instruct,4,0.8023974512407476
claude_4_5_haiku+gemma_3_12b_it+gpt_5+qwen3_4b_instruct,4,0.8011531730640435
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,0.8074873988853364
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,0.8020482089091555
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,0.813419786734688
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,0.8131910229979442
claude_4_5_haiku+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,0.801650738741257
claude_4_5_haiku+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,0.8077554728584657
claude_4_5_haiku+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,0.8027821819801877
claude_4_5_haiku+gemma_3_12b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,0.808746782384355
claude_4_5_haiku+gemma_3_12b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,0.8081991689524841
claude_4_5_haiku+gemma_3_12b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,0.8034302549050439
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss,4,0.8061603144236537
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_5,4,0.8014421760982116
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,4,0.8129955637670272
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,4,0.8083955381425768
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct,4,0.8082992644617992
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct,4,0.8118521090669788
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+qwen3_4b_instruct,4,0.8043545914356098
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+gpt_5,4,0.7672784868179674
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,0.7949734583107664
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,0.7947001065744186
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct,4,0.7842350300796106
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct,4,0.802418198309951
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+qwen3_4b_instruct,4,0.8009748210656278
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct,4,0.790755069564559
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct,4,0.7904871775832649
claude_4_5_haiku+gemma_3_27b_it+gpt_5+qwen3_235b_instruct,4,0.7800796105083542
claude_4_5_haiku+gemma_3_27b_it+gpt_5+qwen3_30b_instruct,4,0.7986547891515394
claude_4_5_haiku+gemma_3_27b_it+gpt_5+qwen3_4b_instruct,4,0.7972754730331778
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,0.8029876507620362
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,0.7970068530845432
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,0.8094332555864214
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,0.8085464093738899
claude_4_5_haiku+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,0.7966366816919126
claude_4_5_haiku+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,0.8047367742893583
claude_4_5_haiku+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,0.8001926201582892
claude_4_5_haiku+gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,0.8039922456918893
claude_4_5_haiku+gemma_3_27b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,0.8032255140905358
claude_4_5_haiku+gemma_3_27b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,0.8028382354654041
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+gpt_5,4,0.7721107340240287
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,0.8005642474856008
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,0.8002028117010558
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,0.7900372937668525
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,0.8080803282841518
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,0.803698146886338
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,4,0.7957238106469592
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,4,0.795343447711562
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,4,0.7853937720938088
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,4,0.8035438178101577
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,4,0.7991769237264938
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,0.8087491482782116
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,0.8032881192818165
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,0.8151168605971661
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,0.8112624555211955
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,0.8025492324312362
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,0.8113121392921828
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,0.805596321726622
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,0.8100645852624468
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,0.806244030667808
claude_4_5_haiku+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,0.8056398177752153
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,4,0.7563067450541899
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,4,0.7585816429931688
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_235b_instruct,4,0.7449622840120901
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_30b_instruct,4,0.7669490815964033
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_4b_instruct,4,0.7690388938390668
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,0.7864091045419338
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,0.7742223852869065
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,0.7955824029910722
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,0.7974156067462189
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,0.7757842392158918
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,0.7956453721660232
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,0.7954897691469969
claude_4_5_haiku+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,4,0.7843613324131826
claude_4_5_haiku+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,4,0.7865610677242576
claude_4_5_haiku+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,4,0.8027998351881941
claude_4_5_haiku+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,0.782076060939602
claude_4_5_haiku+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,0.7701335747273034
claude_4_5_haiku+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,0.7914499143910407
claude_4_5_haiku+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,0.7932729266034209
claude_4_5_haiku+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,0.7715400076290978
claude_4_5_haiku+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,0.7915325386841845
claude_4_5_haiku+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,0.7914184298035652
claude_4_5_haiku+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,4,0.7803405867999138
claude_4_5_haiku+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,4,0.782472985131995
claude_4_5_haiku+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,4,0.7993021341090553
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,0.789229068027092
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,0.8037520164695331
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,0.8040837875849538
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,0.7976285371933074
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,0.799504691021542
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,0.8097260804491268
claude_4_5_haiku+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,0.7975855871202194
claude_4_5_haiku+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,0.7976574738950912
claude_4_5_haiku+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,0.8029938384844302
claude_4_5_haiku+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,0.8050894744658176
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it,4,0.8138123431230381
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss,4,0.8059726808416467
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_27b_it+gpt_5,4,0.7985657951441666
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct,4,0.8155629225850412
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct,4,0.8093577289748473
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_27b_it+qwen3_235b_instruct,4,0.8115945906202864
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_27b_it+qwen3_30b_instruct,4,0.8094310716844
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_27b_it+qwen3_4b_instruct,4,0.8038040661343769
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss,4,0.8129345965022625
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_4b_it+gpt_5,4,0.8043596872069931
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,4,0.8226020027837471
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,4,0.8187525114873246
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct,4,0.8189674438445994
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_4b_it+qwen3_30b_instruct,4,0.8183752424131244
claude_4_5_sonnet+gemma_3_12b_it+gemma_3_4b_it+qwen3_4b_instruct,4,0.810675713844774
claude_4_5_sonnet+gemma_3_12b_it+gpt_120b_oss+gpt_5,4,0.7598060840598447
claude_4_5_sonnet+gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,0.7987980167257775
claude_4_5_sonnet+gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,0.8009760950084736
claude_4_5_sonnet+gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct,4,0.7876046089068259
claude_4_5_sonnet+gemma_3_12b_it+gpt_120b_oss+qwen3_30b_instruct,4,0.8059774126293597
claude_4_5_sonnet+gemma_3_12b_it+gpt_120b_oss+qwen3_4b_instruct,4,0.8075445443215636
claude_4_5_sonnet+gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct,4,0.790848795359645
claude_4_5_sonnet+gemma_3_12b_it+gpt_5+llama_4_scout_17b_16e_instruct,4,0.793080743225536
claude_4_5_sonnet+gemma_3_12b_it+gpt_5+qwen3_235b_instruct,4,0.7803171098531836
claude_4_5_sonnet+gemma_3_12b_it+gpt_5+qwen3_30b_instruct,4,0.7988271354193965
claude_4_5_sonnet+gemma_3_12b_it+gpt_5+qwen3_4b_instruct,4,0.8004248417399001
claude_4_5_sonnet+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,0.8124535920820448
claude_4_5_sonnet+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,0.8052672804887282
claude_4_5_sonnet+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,0.8159593008019288
claude_4_5_sonnet+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,0.8186467742311209
claude_4_5_sonnet+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,0.8071061259907636
claude_4_5_sonnet+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,0.8122262842799821
claude_4_5_sonnet+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,0.8092727387878471
claude_4_5_sonnet+gemma_3_12b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,0.8117005098683252
claude_4_5_sonnet+gemma_3_12b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,0.8138176208862566
claude_4_5_sonnet+gemma_3_12b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,0.8069062989558036
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss,4,0.8103122761500428
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+gpt_5,4,0.8017158918182294
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,4,0.818588536843883
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,4,0.8158997894718452
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct,4,0.8146158370750854
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct,4,0.8170814624572684
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+qwen3_4b_instruct,4,0.8109692666748199
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+gpt_5,4,0.7578545856118711
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,0.7960206393300371
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,0.7981084496625144
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct,4,0.7847205842957061
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct,4,0.8033063184653284
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+qwen3_4b_instruct,4,0.8048556149576904
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct,4,0.7881817050159862
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct,4,0.7903175611929346
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+qwen3_235b_instruct,4,0.7775186214045693
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+qwen3_30b_instruct,4,0.7962011752304744
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+qwen3_4b_instruct,4,0.7977053377477272
claude_4_5_sonnet+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,0.8086031908264468
claude_4_5_sonnet+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,0.8010463438568292
claude_4_5_sonnet+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,0.8125507757219981
claude_4_5_sonnet+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,0.8145976378915736
claude_4_5_sonnet+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,0.8028000171800292
claude_4_5_sonnet+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,0.8095548261322805
claude_4_5_sonnet+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,0.8071858384145454
claude_4_5_sonnet+gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,0.8075075999790345
claude_4_5_sonnet+gemma_3_27b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,0.8094605543616891
claude_4_5_sonnet+gemma_3_27b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,0.8066506004274624
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5,4,0.7641467713192516
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,0.80257816913302
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,0.8039482036677907
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,0.7915602014431224
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,0.8104666052262232
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,0.8076379061329793
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,4,0.793763758582735
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,4,0.7952382564308635
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,4,0.7834755781516618
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,4,0.8022829783764581
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,4,0.7993574596269313
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,0.8147475991637112
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,0.8083711512366709
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,0.8196986870381047
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,0.81740686385846
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,0.8091253254014013
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,0.8176472750726511
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,0.8132832928583493
claude_4_5_sonnet+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,0.815158172743738
claude_4_5_sonnet+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,0.8127531506426495
claude_4_5_sonnet+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,0.811024592192696
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,4,0.7477855233502804
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,4,0.7509048634042083
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_235b_instruct,4,0.7375577642084665
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_30b_instruct,4,0.7562384981160205
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_4b_instruct,4,0.7605329594493073
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,0.7876157104087682
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,0.7733775791882873
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,0.7940398401966093
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,0.798713936497953
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,0.7766490644163739
