committee,n_members,MSD-SP,MSD-FSP
claude_4_5_haiku+claude_4_5_sonnet+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,5,0.009113800276905044,0.0035190883804567677
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.029092635819810423,0.026305201013847767
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,5,0.02212881199966229,0.02220979994717246
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_235b_instruct,5,0.029403539979479837,0.026356135675734214
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_30b_instruct,5,0.02821365821303139,0.0262514577798429
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_4b_instruct,5,0.02569022793009517,0.02881545579266992
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.024678429465901066,0.01842048810617621
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.030390426955173057,0.022402469777742445
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.03107551481801795,0.022990560305334893
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.02954706336413585,0.025641425935558133
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.025319479381492673,0.019610285901543456
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.02568935092626424,0.020271987410080596
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.024822509603448093,0.02356249081471286
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,0.030412288302107966,0.023205378680276674
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,0.028317593163110517,0.025311891497594743
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,0.028179184518911327,0.02507774544568838
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.01501406894180211,0.012450391461269047
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.02397642983993922,0.018471756678801337
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.023741194854511406,0.018653132191709963
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.02164717334426947,0.021180372142687857
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.018105032343216136,0.015424915944816089
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.018264562236912068,0.015864399555890547
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.017050980918800033,0.018759860122675626
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,0.02587580765826795,0.020959899228836953
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,0.02314793067412954,0.02294073542212074
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,0.0230973806266645,0.022750866138615548
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.019441561360680315,0.012713006882302992
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.02162690723850395,0.01440257844768933
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.02400243976218842,0.019033213313602783
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.025459623500948873,0.017489753055104543
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.02499586047455746,0.02032073508904562
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.028908344440942712,0.022750142384009308
claude_4_5_haiku+claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.022158392897356303,0.0158784013249249
claude_4_5_haiku+claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.022732350494701292,0.019261020486556528
claude_4_5_haiku+claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.027297570107278322,0.021836428394630673
claude_4_5_haiku+claude_4_5_sonnet+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.026138322798722642,0.02150549035007075
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss,5,0.021836998151219894,0.010177778482583857
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5,5,0.00829007616446878,0.005198358125371025
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,5,0.027884792337046937,0.017755813832897146
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,5,0.023620720809197516,0.013560587315010182
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct,5,0.02114848999279822,0.013033401877149183
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct,5,0.024626211384307126,0.013602408753699977
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_4b_instruct,5,0.02472148140474365,0.01417741858196203
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5,5,0.022939000551452513,0.016299259863817545
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,5,0.03287755842059679,0.022795154240409465
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,5,0.02897205308184866,0.01902306983644293
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct,5,0.030048818166418006,0.01976555226432303
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct,5,0.02960638381309762,0.019099209569369533
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_4b_instruct,5,0.02811706023676066,0.019253644670883936
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.02331487151112418,0.017166307995047744
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct,5,0.018766963727278256,0.01320371808490516
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_235b_instruct,5,0.022374274676715888,0.014985254575701509
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_30b_instruct,5,0.019617828536449215,0.0140915134426859
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_4b_instruct,5,0.017984514376127882,0.014095187084436831
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.03645699816471566,0.026392710089684596
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.03418643224833161,0.024077519863046508
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.03850396143275113,0.02769380925887049
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.040134779870939906,0.030802182438297635
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.030684750234347382,0.021711708975123305
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.03502368446580123,0.02493319290612392
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.03668286090615664,0.027715344276902112
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct,5,0.031863274951723045,0.02280134764390121
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+qwen3_235b_instruct+qwen3_4b_instruct,5,0.031067797470513695,0.023225146452604272
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+qwen3_30b_instruct+qwen3_4b_instruct,5,0.03450040406990844,0.024809454228324365
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5,5,0.007411033539922519,0.0062548392015175786
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,5,0.01973467048170034,0.010392912301115952
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,5,0.015676366021275496,0.006577467502567283
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,5,0.015605047507681337,0.008500943651723613
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,5,0.019548635891151477,0.008715119749630627
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,5,0.019080849317624254,0.009349647140653224
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.0063770525870465635,0.0046845698498997074
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,5,0.0022745786308620117,0.0008691984185295604
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,5,0.004445457840961724,0.0037109670865388134
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,5,0.006289872919806552,0.0038130714194613935
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,5,0.005764442274170044,0.004646439855542865
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.019361588172061215,0.010450083576563502
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.016814879347823112,0.009810680283894663
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.0237036174809933,0.01372150442990354
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.02600750021258041,0.016954330798279287
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.013812899682890085,0.007661491002667634
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.02147261376744916,0.011245040437466417
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.023368289667457375,0.014141698846888642
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,5,0.017643261933701946,0.010628284430319214
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,5,0.017268673884832452,0.010985415225693943
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,5,0.022892721377805625,0.012059719019199952
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.028120169450099177,0.022328845116182383
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,5,0.02090242354071802,0.017793801635599207
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct,5,0.02805188124966637,0.022866009229518452
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+gpt_5+qwen3_30b_instruct,5,0.025496085204677155,0.020911939087895015
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+gpt_5+qwen3_4b_instruct,5,0.02390563066594325,0.021887470346004707
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.0286380181242016,0.02011030157450002
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.03282476945074975,0.023564645363198352
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.03338039784904435,0.02376591588976824
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.03380087608786237,0.0264097083373376
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.027810348794800377,0.020403691134561395
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.02929438034855375,0.020393205293863625
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.030232566150558783,0.023435144411959628
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,0.031118510275310696,0.022550325711679094
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,0.02957429936563088,0.023937071866596858
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,0.029773884034855425,0.021364543277948768
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.017797505108856627,0.013718634547636888
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.023130766582527763,0.01817024707086129
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.023389824487441584,0.018303472022451743
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.024609891186869737,0.020890686668439906
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.01907205098606581,0.014930026279078567
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.018964925338954986,0.014864399651552503
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.020917429441389968,0.017969289653847254
claude_4_5_haiku+gemma_3_12b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,0.022978892660013548,0.01799431976395312
claude_4_5_haiku+gemma_3_12b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,0.022490145378591526,0.01929311065099108
claude_4_5_haiku+gemma_3_12b_it+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,0.020060733463147306,0.016404017986464257
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.02872776139790342,0.020752943943469205
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.034827828356969105,0.025431787422696427
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.03834983395012905,0.030308635994078983
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.0335999200134295,0.02443829838455122
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.03413521648554547,0.026948614478619303
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.03928571813350812,0.03029949301230968
claude_4_5_haiku+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.02995744857023457,0.022772609012053257
claude_4_5_haiku+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.031242738179604494,0.025504703519421277
claude_4_5_haiku+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.03693121724113916,0.028384292512739846
claude_4_5_haiku+gemma_3_12b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.03125581220495536,0.02445718040412623
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5,5,0.004943979981315057,0.003411017190093537
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,5,0.01751134630998527,0.008040770177899736
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,5,0.013796056379757778,0.004613036635142848
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,5,0.012881703646391034,0.006036426154840283
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,5,0.017188861937297926,0.006797021435102897
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,5,0.016604541790597043,0.007367901948274509
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.004212896150591577,0.0024927392441246995
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,5,0.0009109760546695842,-0.0010550189863569395
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,5,0.0019748634912804502,0.0012425577375302266
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,5,0.004818791206782449,0.0018783370449420112
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,5,0.004115049039486216,0.002518295295786037
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.01761414903768714,0.008591619041861237
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.014631954340584724,0.007752002883691071
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.021371112658960387,0.011472906869086285
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.023342356394153534,0.014519876958239544
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.012487264951001328,0.005637833042653091
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.01887775624549514,0.00895416390528
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.020686837852583677,0.011783763016571245
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,5,0.01582564781257279,0.008508095856841476
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,5,0.015401301276882353,0.009074529479198571
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,5,0.02002119563881933,0.010028547778036662
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.025559807617421187,0.019650751778887973
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,5,0.018969032740530505,0.014892686811940952
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct,5,0.02617417351339012,0.02020151888643307
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_30b_instruct,5,0.023362023159134986,0.01817345056980314
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_4b_instruct,5,0.021847271233161207,0.019112588609403312
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.02585248308012586,0.016633829061662376
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.030535742492844072,0.02082473728357748
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.03033912214618793,0.020725203772690267
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.031188246704976285,0.023391813105955513
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.02601950842453667,0.017716473780248626
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.026873959445358,0.017550317633857494
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.028299337284722392,0.020520674889488843
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,0.02904011297320992,0.01996114068280716
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,0.027601331856145276,0.021270790391473022
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,0.027102751740950937,0.018789202261394838
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.01528553356137165,0.010538379532982521
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.020970841893636693,0.015421268101428505
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.02006665892152965,0.015240962227111738
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.02192425476265286,0.017946568831838518
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.017297539433354315,0.012187204423172579
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.016746529598765544,0.012054290392503303
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.018955819726182634,0.015073961142006933
claude_4_5_haiku+gemma_3_27b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,0.020458318077061492,0.015268070482739595
claude_4_5_haiku+gemma_3_27b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,0.020286705275481026,0.016480617124940748
claude_4_5_haiku+gemma_3_27b_it+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,0.017691207480256765,0.013679491473159541
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.026346342798397267,0.0177698660813217
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.032637861798385064,0.022746445386055462
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.03615426567566044,0.027351178548914033
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.030450330185181618,0.02157134010947819
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.03158542501128723,0.02396438144561946
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.03622543188062527,0.027071374858234097
claude_4_5_haiku+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.02816797556395049,0.02000635292545645
claude_4_5_haiku+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.029501510253704333,0.022606473528433573
claude_4_5_haiku+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.03392719256774105,0.025117201950229835
