committee,n_members,MSD-SP,MSD-FSP
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_235b_instruct,5,0.02811472724164164,0.02567469445697244
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_30b_instruct,5,0.02769149034438853,0.02589957419183869
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_4b_instruct,5,0.025108153826414063,0.02837735393481769
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.022949486572476467,0.017647455229685974
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.02871801398792859,0.021883100094584766
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.029858878518702475,0.022658915962833887
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.028157952592838518,0.025322558899925126
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.023454826059908482,0.018687224842323474
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.024260912518027304,0.019665222772934275
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.023136952746994927,0.022923978653310844
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,0.02909733197466346,0.02276439778195725
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,0.026704883162588202,0.024862828885577077
claude_4_5_haiku+claude_4_5_sonnet+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,0.026855937840366502,0.024710653456695295
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.013958578168966196,0.011885581511319755
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.022829431247077443,0.01807000639798426
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.023089941724156935,0.018425108597849977
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.02079763925342822,0.02093113266589845
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.016723500061893982,0.014634473896168912
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.017552125386291032,0.015354215787807464
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.016201285628695092,0.0182079228624637
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,0.025003995930792187,0.020485943464578268
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,0.02210887593313517,0.02249732619350563
claude_4_5_haiku+claude_4_5_sonnet+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,0.022565150424955778,0.022486512935472252
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.017524207943285398,0.011850318190651786
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.020186916281485053,0.013811903583146679
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.022356004139556154,0.018461185516711564
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.024340811643142755,0.017241942219695834
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.023629327468235106,0.020080343597213817
claude_4_5_haiku+claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.027861976116374636,0.022679252575403937
claude_4_5_haiku+claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.02079250162319549,0.015257299876206663
claude_4_5_haiku+claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.021105524293481188,0.018736030097436997
claude_4_5_haiku+claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.026153537719660256,0.021579726733580346
claude_4_5_haiku+claude_4_5_sonnet+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.025195097641930304,0.021471937976443232
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss,5,0.019985235678668962,0.009259324719619544
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5,5,0.007497844068734026,0.004720107059281728
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,5,0.026711897509792488,0.01751893678181356
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,5,0.02221963951922632,0.01301322088912722
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct,5,0.019729476940612563,0.012634741419847858
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct,5,0.023379781137635502,0.013126254540859786
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_4b_instruct,5,0.022977065679385577,0.013404137178088657
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5,5,0.022004095776118553,0.015806938042200437
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,5,0.03125846803534015,0.02223068517177019
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,5,0.026832061473925892,0.018114229031746126
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct,5,0.02836924207466526,0.01917988791780779
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct,5,0.02819710241618249,0.018664486280400915
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_4b_instruct,5,0.02617199412266483,0.01855461149749015
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.02268079702777778,0.01680299547761423
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct,5,0.017896414630934943,0.012629147453365169
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_235b_instruct,5,0.021922087092968768,0.014737984476492851
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_30b_instruct,5,0.019246694730983248,0.013950520320807677
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+gpt_5+qwen3_4b_instruct,5,0.017108681869433963,0.013681234609656702
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.03526601388500646,0.026112117279755962
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.032837943451877225,0.023716908685369447
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.037826470882018945,0.02782762900279822
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.03925792734720663,0.031022725453602778
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.02911922720789944,0.02113631818199154
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.033994750688256366,0.02474586677110719
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.0354994742214713,0.02760464109976114
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct,5,0.030817861838855442,0.02261772313289762
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+qwen3_235b_instruct+qwen3_4b_instruct,5,0.02970283543168131,0.022975478879228316
claude_4_5_haiku+gemma_3_12b_it+gemma_3_27b_it+qwen3_30b_instruct+qwen3_4b_instruct,5,0.03320569484319649,0.02455054815027913
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5,5,0.0064585281716265435,0.0053112789426225425
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,5,0.01792179170614467,0.009507450664082972
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,5,0.013567252146681991,0.005450456157891672
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,5,0.013647748638641896,0.007475970409948462
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,5,0.017820569386947288,0.007870390493549654
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,5,0.01705627656115193,0.008311652699118491
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.00541726743085566,0.004043837431069223
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,5,0.0011912664638445525,2.022893973497596e-05
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,5,0.0035650675147660535,0.0030011506151427264
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,5,0.005490652797539837,0.003282028549441919
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,5,0.004747733618527935,0.0038766690752690294
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.017782378022470548,0.009715710239001935
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.015006001067305161,0.008936988781241167
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.022541400422232315,0.013407206288869935
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.024876303091660085,0.01668026925449711
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.011701236792935396,0.006559455804424273
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.020151034983680698,0.010653189828717198
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.02206759207442044,0.013621992374538098
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,5,0.01619692073269919,0.009890681496981305
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,5,0.01534904886522285,0.010152245603425218
claude_4_5_haiku+gemma_3_12b_it+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,5,0.021432787983372757,0.011285597758529763
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.027732273808527712,0.02221707546856796
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,5,0.02039669246857176,0.017437572818594305
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct,5,0.027450632052052813,0.022587669293855066
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+gpt_5+qwen3_30b_instruct,5,0.025190896460980692,0.020746590564435497
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+gpt_5+qwen3_4b_instruct,5,0.023324877091868198,0.0215275011591829
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.02691632848291092,0.01926887972836793
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.03132766169252904,0.023070410791067773
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.032224348447042854,0.02348400080747854
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.03234332134450413,0.026075042359758466
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.02611099900783932,0.019650902197936897
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.02770860439317085,0.019801744258576396
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.028525953805537983,0.022842386727430438
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,0.029906341818525164,0.02212342072207315
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,0.028054686431046933,0.0235083090898081
claude_4_5_haiku+gemma_3_12b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,0.028390926760477334,0.020887027515774044
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.0171138951691189,0.013122359802548422
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.022621201961409258,0.017938737378872496
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.023334856330516816,0.018293521125345852
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.024301417979501617,0.020837908381018535
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.018524397479781265,0.01444525872022359
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.018631347732461084,0.014557372020027114
claude_4_5_haiku+gemma_3_12b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.02048927322539696,0.01766336937806955
claude_4_5_haiku+gemma_3_12b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,0.02304121009327756,0.017929347112127427
claude_4_5_haiku+gemma_3_12b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,0.022183757937009045,0.019191725852533422
claude_4_5_haiku+gemma_3_12b_it+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,0.01975368756431688,0.016224907365160864
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.027144448464544568,0.020038105287032502
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.0338357321122378,0.025120180390320993
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.037334685868271204,0.030186529863354707
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.032646201058568906,0.024180988073626345
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.03290709267322274,0.026740199739651093
claude_4_5_haiku+gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.0385963804850807,0.030379463057682778
claude_4_5_haiku+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.028765417358586443,0.022279735175853983
claude_4_5_haiku+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.029897635343512995,0.025107869568443873
claude_4_5_haiku+gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.036035829640239485,0.028264871951082803
claude_4_5_haiku+gemma_3_12b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.030167959364074626,0.0241133326493323
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5,5,0.0035354452893420077,0.002279203679736884
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,5,0.015419283467488915,0.007124285521996876
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,5,0.011347104801675806,0.003397798652398049
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,5,0.010574497330233927,0.004966187513818344
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,5,0.015205319661097718,0.005904387479543184
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,5,0.014312025948364535,0.006291151803240888
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.002983702304569713,0.0017458391164665269
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,5,-0.000453644626398688,-0.0019908292964279212
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,5,0.0007705887746639051,0.00044854260748705834
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,5,0.003885076411553704,0.0013014539438643172
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,5,0.0029275489737316898,0.0017474649582218513
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.015575000409485605,0.007696923786115356
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.012673620581973447,0.006858591353100635
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.019856228392293895,0.011000969910233178
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.021755540993006698,0.014057960708985906
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.010309972468215283,0.004563715492796793
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.017355502870318354,0.008285780095687409
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.01878159492306802,0.01110434478791875
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,5,0.014194327015191441,0.00782790255827695
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,5,0.013383054368926115,0.008306813537772567
claude_4_5_haiku+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,5,0.01818068845102874,0.00917718736358808
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.02460164888415045,0.019344225849800716
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,5,0.017948101537144805,0.014402714605502801
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct,5,0.02506445880272129,0.019788902963895388
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_30b_instruct,5,0.02263655889402654,0.017895933355051404
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_4b_instruct,5,0.020768354451549852,0.018685259581796804
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.023698513056214923,0.015688912847171287
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.02859865432376072,0.020297737587005142
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.028926112490465,0.020373363098497153
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.02938132044165357,0.02300985579653452
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.023907159728672234,0.016900043078750544
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.02510111561109472,0.016908051077852974
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.026231481206781766,0.019872208788062864
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,0.027471667927145234,0.01956590873229411
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,0.02572554659617804,0.020843808076964086
claude_4_5_haiku+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,0.025600253003836757,0.01838570651507899
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,0.014177066279725021,0.009774337615913651
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,0.02011062581289271,0.015146162903712327
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,0.019650240309577186,0.015146369537569095
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,0.02124358385932785,0.017816747617161684
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.016362431479172167,0.011621719495002085
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.01626116626332173,0.011698561554118117
claude_4_5_haiku+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.018210312368363422,0.01469925759239178
claude_4_5_haiku+gemma_3_27b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,5,0.020159605865900803,0.015258813043333087
claude_4_5_haiku+gemma_3_27b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,5,0.019754410224876902,0.016450077495889222
claude_4_5_haiku+gemma_3_27b_it+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,5,0.017217070708463688,0.013595710833277255
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,0.02456672897999015,0.017001036228649284
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,0.03128739958007975,0.022378391414125558
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,0.034752952377725806,0.027182735038695678
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.029270822986884763,0.021361347249992807
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.030169421163891732,0.023814242034471994
claude_4_5_haiku+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.03537710373023932,0.027200516988717137
claude_4_5_haiku+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,0.02675822149831838,0.019502883126071093
claude_4_5_haiku+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,0.027949944590932318,0.022257701350942277
claude_4_5_haiku+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.032785848078992014,0.02495600350933822
claude_4_5_haiku+gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,0.027647124560067637,0.02131973900860711
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,5,0.004681238422202606,0.00502299538858003
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,5,-0.0021222155289814656,0.0005454651025593756
