Committee,Size,Method,MRA,MRSPB_median,MRSPB_mean,MRSPB_median_aware,MRSPB_mean_aware
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9008792965627498,0.007260857980282434,0.006206146194155789,0.010791366906474822,0.010291766586730625
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8847921662669864,0.00899280575539569,0.009094946265210057,0.015187849720223821,0.01568745003996802
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.8961830535571543,0.007593924860111914,0.010014210853539396,0.014788169464428458,0.017426059152677854
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,SR,0.9026778577138289,-0.005042632560618175,0.007334132693844922,0.0033473221422861688,0.012253530508926191
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,AR,0.9042765787370104,-0.0031175059952038425,0.008195665689670483,0.0019984012789768177,0.013832267519317881
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,SR,0.8984812150279776,-0.0034505728750333087,0.009732214228617106,0.006544764188649077,0.016783240074606978
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,AR,0.9031774580335732,0.0024646949107380717,0.01296518340882849,0.01553756994404476,0.02271849187316813
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,SR,0.8971822541966427,0.0019850786037836493,0.011135536015631943,0.01263988808952838,0.01956767918998135
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,AR,0.9019784172661871,0.002831068478550483,0.01395328181898925,0.016536770583533172,0.024523714361843852
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,SR,0.9045763389288569,-0.0009525712763122779,0.006161737276845199,0.0028776978417266105,0.010191846522781768
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,AR,0.9088729016786571,-0.0016919797495337022,0.007900346389555023,0.003836930455635483,0.01342925659472421
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,SR,0.906374900079936,-0.004116706634692248,0.0053401723065991695,0.00047961630695444665,0.008633093525179866
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,AR,0.907673860911271,-0.0037903010924593625,0.006974420463629103,0.0011990407673860837,0.011790567545963223
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.9015787370103917,0.003463895550226484,0.010500488498090417,0.01151079136690647,0.018025579536370896
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9054756195043965,0.0055955235811350895,0.013613553601563196,0.01606714628297362,0.02358113509192646
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,SR,0.8995803357314148,0.0026512123634425747,0.008562039257482907,0.010911270983213428,0.014988009592326134
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,AR,0.9054756195043965,0.0038302691180389092,0.011592947863931087,0.014988009592326143,0.020503597122302156
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,SR,0.9012789768185452,0.0012057021049826783,0.009101607602806644,0.009952038369304552,0.015907274180655472
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,AR,0.9043764988009593,-0.0005662136957100897,0.010700328625988102,0.01019184652278178,0.018904876099120702
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8949840127897681,0.006195043964828138,0.013560262900790475,0.017146282973621106,0.024020783373301362
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9033772981614708,0.00486277644551026,0.01685984545696776,0.019304556354916062,0.03005595523581135
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.9024780175859313,0.009725552891020527,0.010493827160493838,0.017585931254996003,0.017505995203836933
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9075739408473221,0.006261657340794029,0.012918554045652364,0.017585931254996016,0.022102318145483617
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,SR,0.8888888888888888,0.001192379429789503,0.00883293365307754,0.010091926458832945,0.015361044497735156
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,AR,0.8964828137490009,0.004649613642419392,0.011426414424016344,0.015647482014388488,0.019904076738609115
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,SR,0.8874900079936051,0.0034505728750333156,0.009583444355626613,0.012569944044764192,0.01669331201705303
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,AR,0.8930855315747402,0.0022648547828404003,0.01083577582378542,0.012949640287769792,0.018864908073541176
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8840927258193445,0.004929389821476164,0.013318234301447735,0.015727418065547567,0.023154809485744738
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.8949840127897681,0.008326671995736758,0.016475708322231105,0.02074340527577937,0.02865707434052758
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8923860911270983,0.008060218491873161,0.010844657607247538,0.015987210231814555,0.018005595523581133
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9004796163069544,0.007194244604316544,0.011814992450484063,0.016386890487609898,0.019824140687450035
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8855915267785771,0.008593125499600313,0.013935518252065014,0.019784172661870505,0.024060751398880892
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.8960831334932055,0.007127631228350653,0.015913935518252063,0.020383693045563547,0.02751798561151079
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,SR,0.8951838529176659,-0.005822009059419132,-0.0019673150368594004,-0.006954436450839339,-0.0029043431921129807
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,AR,0.9037769784172662,-0.003597122302158272,-0.0020650146549427138,-0.007374100719424459,-0.002897681854516391
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,SR,0.894484412470024,-0.005215827338129492,-0.0014743760547117832,-0.006095123900879303,-0.0019950706101785286
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,AR,0.8999800159872102,-0.005655475619504392,-0.001982858157918106,-0.00907274180655476,-0.00267119637623235
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8880895283772982,-0.0010724753530509043,0.0006505906386002255,-0.0005795363709032789,0.0019717559285904623
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9002797761790567,-0.0006661337596589531,0.0018696154187760837,-0.0004796163069544432,0.004399813482547292
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.9003796962430056,-0.004782840394351187,-0.0033395505817568165,-0.008992805755395683,-0.005825339728217426
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.907074340527578,-0.0038302691180389023,-0.00266231459277023,-0.007873701039168665,-0.003727018385291768
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8928856914468425,0.000706101785238479,0.0007238653521627116,0.000559552358113509,0.0017985611510791335
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9036770583533174,-0.000632827071675994,0.0015498712141398033,0.0006594724220623446,0.0038569144684252577
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.88189448441247,0.0015387689848121444,-0.00019539923616662216,0.0019984012789768177,0.0010658140154543052
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.8922861710631494,0.002045030642152959,0.0004751754152233871,0.0027977617905675586,0.0022815081268318777
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,SR,0.9041766586730615,-0.005515587529976017,0.007867039701572072,0.0037969624300559605,0.013282707167599253
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,AR,0.9029776179056754,-0.002218225419664266,0.009077182698285818,0.003946842525979228,0.015391020516919804
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,SR,0.9020783373301359,-0.0019317879030109272,0.011504130029309887,0.010291766586730616,0.019970690114575012
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,AR,0.9030775379696243,0.0031041833200106603,0.01238342659205969,0.01568745003996802,0.021689315214495075
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,SR,0.9006794564348521,0.002864375166533435,0.013333777422506438,0.015937250199840127,0.02348454569677591
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,AR,0.9020783373301359,0.0037836397548627818,0.013065103472777334,0.016536770583533172,0.022964961364241938
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,SR,0.9074740207833732,-0.0003663735678123975,0.007636113331556986,0.0061151079136690725,0.012789768185451638
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,AR,0.9085731414868106,-0.0016919797495337022,0.008650857092104098,0.0047961630695443555,0.01478816946442845
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,SR,0.9079736211031175,-0.003537170263788962,0.0069233502087219095,0.0031175059952038287,0.01151079136690647
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,AR,0.9077737809752199,-0.004316546762589933,0.007793764988009593,0.001678657074340513,0.01322941646682653
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.9029776179056754,0.006394884092725837,0.012196909139355193,0.01582733812949639,0.021023181454836126
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.90517585931255,0.005462296829203295,0.012845279332089883,0.015107913669064735,0.022142286171063143
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,SR,0.9023780975219824,0.0027244870770050597,0.01058930633271161,0.013189448441246997,0.018545163868904875
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,AR,0.9050759392486011,0.00433653077537971,0.011555200284217077,0.01546762589928058,0.020423661071143077
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,SR,0.9043764988009593,0.0010125233146815876,0.01028732569499956,0.011270983213429252,0.0180255795363709
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,AR,0.904476418864908,0.0004130029309885458,0.010429434230393464,0.010791366906474822,0.01838529176658673
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8955835331734612,0.005795363709032782,0.015460964561683992,0.01906474820143885,0.02737809752198241
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9029776179056754,0.004996003197442041,0.01608490984989786,0.0185851318944844,0.028577138289368503
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.9041766586730615,0.009592326139088732,0.012505551114663829,0.019184652278177457,0.020783373301358914
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.907673860911271,0.006261657340794029,0.011770583533173465,0.016386890487609905,0.020023980815347713
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,SR,0.8913868904876099,0.003090860644817485,0.010298427924327211,0.013269384492406076,0.017918998134825472
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,AR,0.8952837729816147,0.004249933386624036,0.010516031619149125,0.014508393285371707,0.018305355715427657
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,SR,0.8902877697841727,0.003650413002930994,0.011115552002842173,0.014348521183053561,0.01935784705568878
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,AR,0.8930855315747402,0.0030575539568345397,0.010476063593569599,0.013329336530775386,0.01823874233946177
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8864908073541167,0.005029309885425,0.014410693667288399,0.01732613908872902,0.025059952038369308
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.895083932853717,0.008992805755395704,0.016235900168753897,0.020983213429256596,0.028244071409539027
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.894484412470024,0.009925393018918198,0.011948219202415846,0.01838529176658673,0.01980415667466027
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9003796962430056,0.006328270716759926,0.01072919442223999,0.014788169464428458,0.01800559552358114
gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8879896083133493,0.0069944044764188515,0.014321875832667192,0.018784972022382086,0.024640287769784174
gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.8958832933653078,0.006528110844657611,0.014646060929034548,0.018784972022382093,0.025339728217426055
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,SR,0.89828137490008,-0.005602184918731684,-0.0005839772626343361,-0.0051558752997602104,-0.0001731947775113346
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,AR,0.9025779376498801,-0.00484279243272049,-0.0008459898747668511,-0.006474820143884889,-0.0006294964028776955
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,SR,0.8968824940047961,-0.005455635491606721,-0.0004729549693578509,-0.005635491606714629,-4.996003197442247e-05
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,AR,0.8989808153477218,-0.007220889954702901,-0.0008348876454392062,-0.00807354116706634,-0.0005462296829203244
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8908872901678657,-0.0010924593658406673,0.0025868194333422113,0.001338928856914473,0.005648814281907809
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.8987809752198241,-0.00019984012789767136,0.001774136246558318,-0.00011990407673860559,0.004156674660271788
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.9024780175859313,-0.004802824407140957,-0.0010658140154543052,-0.006394884092725817,-0.0016686650679456454
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9065747402078337,-0.005422328803623762,-0.0017363886668442993,-0.008573141486810543,-0.002198241406874489
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8957833733013589,0.0017252864375166543,0.002740030198063769,0.003517186250999199,0.005445643485211828
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9030775379696243,0.0005395683453237321,0.0021849187316813185,0.002138289368505193,0.004826139088729021
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8844924060751399,0.0023381294964028854,0.0012256861177724562,0.003796962430055957,0.0034638955502264875
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.8918864908073542,0.002677857713828946,0.0012523314681588127,0.003996802557953642,0.0035804689581668014
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,SR,0.89828137490008,-0.006861177724487081,0.002029487521094236,-0.0027577937649880153,0.004832800426325602
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,AR,0.9035771382893685,-0.004469757527311491,0.002902122746247447,-0.0022781774580335756,0.006644684252597919
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,SR,0.8980815347721822,-0.005755395683453245,0.0031308286703970087,-0.0015387689848121548,0.00680788702371436
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,AR,0.9000799360511591,-0.006374900079936047,0.002209343636202154,-0.0038569144684252564,0.005352384758859585
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8916866506794564,-0.002398081534772188,0.005586641797672969,0.003597122302158265,0.01156075139888089
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9001798561151079,-0.0003996802557953705,0.006434852118305359,0.005275779376498799,0.013182787103650414
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.903277378097522,-0.005275779376498806,0.002078337330135894,-0.0027977617905675344,0.0043864908073541235
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9061750599520384,-0.005495603517186247,0.0015698552269295743,-0.00473621103117506,0.004306554756195046
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8965827338129496,0.0006994404476418914,0.005611066702193801,0.006175059952038368,0.01114108713029576
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.9036770583533174,-0.0007327471356248366,0.00531130651034728,0.004796163069544349,0.01098121502797761
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8844924060751399,0.0011590727418065577,0.003859134914290796,0.005795363709032768,0.008576472155608843
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.8928856914468425,0.0017918998134825587,0.005813127275957018,0.007993605115907264,0.012106981081801213
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,SR,0.8905875299760192,-0.004316546762589926,-0.004156674660271784,-0.007394084732214229,-0.007280841993072212
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,AR,0.8981814548361311,-0.006481481481481484,-0.007240873967492675,-0.01159072741806555,-0.0119371169730882
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,7,SR,0.9052757793764988,-0.0003597122302158168,0.011672566708537934,0.012949640287769779,0.02029804727646454
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,7,AR,0.9053756994404476,0.0013189448441246893,0.011872406836435612,0.015107913669064749,0.02081192189105859
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,7,SR,0.9030775379696243,0.0038635758060218683,0.01572265996726429,0.02957633892885691,0.02931940162155989
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,7,AR,0.9046762589928058,0.004662936317612595,0.016430664991816075,0.031175059952038384,0.030575539568345324
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,7,SR,0.9031774580335732,0.00786037836397549,0.016122340223059646,0.03237410071942446,0.030404248030147307
